user_id,item_id,feature1,feature2
113512295,51712582,106.0,1.0
54559085,248155070,219.0,1.0
101770415,198121665,87.0,2.0
95535997,304084137,75.0,2.0
41318851,395742991,245.0,1.0
79076274,401444699,36.0,1.0
44443335,396581140,202.0,4.0
19769406,107276049,111.0,1.0
23419403,205497891,68.0,1.0
123001606,215980463,35.0,3.0
74921795,218753876,36.0,1.0
74645093,55343726,90.0,2.0
15627502,175657864,89.0,1.0
76777269,334627141,30.0,3.0
89003687,43012023,310.0,1.0
109957388,254912014,154.0,2.0
89662943,167057890,137.0,1.0
101955475,233468557,693.0,1.0
123001606,27616102,35.0,1.0
1816423,141422072,262.0,2.0
72789014,397070615,5.0,1.0
132984253,268844861,233.0,2.0
14419615,245031582,49.0,2.0
79076274,185675621,36.0,1.0
76419160,4088557,48.0,2.0
97318772,352430283,26.0,1.0
59746563,297157074,458.0,1.0
4716732,32348584,35.0,1.0
10878250,270670345,28.0,1.0
134479240,384630550,12.0,5.0
114556011,160751529,61.0,2.0
113560758,38046690,38.0,1.0
99411301,216626883,299.0,1.0
4875694,164318517,193.0,1.0
93432337,174945024,152.0,1.0
21855075,153594829,184.0,1.0
120443445,379033649,170.0,2.0
132315137,326330222,3041.0,1.0
101798575,198808924,32.0,1.0
132763181,103616862,95.0,2.0
81890271,395888325,19.0,1.0
7419355,29678491,32.0,1.0
126590304,289668835,141.0,1.0
60859166,271767521,56.0,1.0
8973625,297278730,443.0,2.0
121262971,320401004,10.0,2.0
88033835,257810461,29.0,1.0
132315137,253726738,3041.0,1.0
138292074,198172959,61.0,1.0
25756303,387607418,135.0,1.0
53687535,138524597,73.0,1.0
37338448,131385200,282.0,1.0
89417510,218718027,226.0,1.0
60894054,48879796,57.0,4.0
74248390,208846366,98.0,3.0
77503143,87755327,5.0,2.0
106473961,38048491,32.0,1.0
12571684,60211463,54.0,1.0
129022531,111033754,197.0,1.0
132398202,87297683,54.0,1.0
18379814,326257303,116.0,13.0
67084664,53405053,91.0,1.0
59797150,120708675,240.0,1.0
106840813,220845978,256.0,1.0
31110873,88968082,38.0,1.0
72375683,233739941,72.0,1.0
49338328,293905350,32.0,2.0
132680679,134008923,19.0,1.0
20339749,132088756,257.0,1.0
109639192,131386249,414.0,3.0
115368454,3529538,27.0,1.0
95386873,376161696,244.0,4.0
80308823,311836603,105.0,1.0
44443335,98902041,202.0,1.0
105875466,205946645,264.0,22.0
114931013,371710534,215.0,2.0
140763693,204793661,63.0,2.0
54200331,197861335,40.0,2.0
64784548,260189405,43.0,3.0
3160569,301568239,53.0,3.0
41705089,46647261,4.0,1.0
25756303,345284393,135.0,1.0
8397935,301470003,19.0,1.0
104568145,155465512,172.0,2.0
18989909,136825980,82.0,1.0
72767439,390567817,157.0,2.0
72512616,358534981,96.0,1.0
15089987,127241902,152.0,1.0
105691109,281600400,9.0,1.0
41566029,263942818,553.0,1.0
1017622,361062197,226.0,1.0
23501761,283740747,409.0,1.0
99411301,114852090,299.0,1.0
56790163,267672791,363.0,1.0
25756303,152149485,135.0,1.0
65430299,193536103,270.0,1.0
54559085,276148656,219.0,1.0
97014003,301048105,11.0,1.0
132694468,302568532,50.0,1.0
132884009,361112599,47.0,1.0
87348753,181798151,68.0,2.0
96672008,377778136,41.0,2.0
84536063,352278892,15.0,2.0
18261127,260866202,465.0,1.0
76845781,389962264,487.0,2.0
37305183,309621266,171.0,1.0
114283742,117314631,233.0,1.0
939299,69129104,103.0,1.0
122894123,23135329,183.0,1.0
88980512,255651587,205.0,1.0
123484943,380141447,40.0,1.0
59194752,67750278,729.0,1.0
89417510,156884530,226.0,1.0
6396227,355889255,122.0,2.0
65157695,252865029,102.0,2.0
77815658,266109974,53.0,3.0
62336318,42116114,2188.0,1.0
65215006,385780007,18.0,1.0
142128951,128588532,175.0,1.0
4088842,102135693,50.0,1.0
18783765,151133557,171.0,1.0
59688022,378107971,290.0,1.0
20123340,261905286,71.0,1.0
106479107,141893614,190.0,1.0
49755294,162504573,39.0,2.0
16043768,365906603,38.0,3.0
139896291,59726896,13.0,1.0
62944220,126199665,447.0,1.0
135981623,93474614,64.0,2.0
20945146,356538417,32.0,1.0
16439481,39049104,47.0,1.0
101734993,399151989,141.0,2.0
25742135,127349320,243.0,1.0
86929922,238604492,65.0,3.0
91241437,292224022,76.0,1.0
3762752,185079065,11.0,1.0
76398803,368399605,291.0,2.0
65831756,246673422,34.0,2.0
31538214,105955684,183.0,1.0
107211105,245587353,6.0,2.0
99652355,182222904,76.0,1.0
26194174,232972539,18.0,1.0
20210717,360786807,261.0,2.0
121511157,130991412,232.0,1.0
44706382,261541210,72.0,1.0
116632562,19953241,106.0,1.0
135038694,80929650,15.0,3.0
76048990,2868933,152.0,1.0
111665868,254322461,29.0,4.0
131570651,37827907,21.0,1.0
87763849,60833783,23.0,1.0
129873757,96222112,74.0,3.0
79788089,318673607,33.0,1.0
87083920,262328806,20.0,1.0
139738941,228250547,51.0,3.0
122663988,375953084,91.0,2.0
114845984,219912886,372.0,3.0
100530696,140188951,97.0,1.0
105999943,218698328,69.0,1.0
72689411,170953654,31.0,1.0
36442529,136850717,27.0,2.0
120604262,356533433,148.0,5.0
50010860,315701898,173.0,1.0
132233475,232832199,77.0,1.0
121948387,126290371,26.0,2.0
104356019,331707625,78.0,1.0
109421576,161936322,99.0,1.0
31751984,219089010,137.0,1.0
88999753,193015704,695.0,2.0
29661255,261959372,37.0,1.0
138140237,218736960,250.0,1.0
1805148,297166039,12.0,1.0
138254559,173223194,37.0,3.0
20446750,224773171,74.0,1.0
85098361,86893689,217.0,1.0
40330673,230313786,54.0,3.0
1056361,167316892,27.0,1.0
37950224,367241390,76.0,1.0
16876055,357512484,191.0,1.0
110893699,316331489,153.0,2.0
8397935,374090800,19.0,1.0
116632562,173765300,106.0,3.0
29888146,210902239,201.0,2.0
39631533,139487899,136.0,1.0
136482450,291471387,197.0,1.0
104803851,315435799,24.0,1.0
25266604,278884694,45.0,1.0
89885556,268997788,48.0,5.0
71190731,185637840,42.0,1.0
78507048,280547366,70.0,1.0
25678919,201082485,95.0,1.0
103038630,86197299,283.0,1.0
54559085,294070977,219.0,1.0
132231447,75402741,2.0,1.0
10763222,386554475,87.0,17.0
85578027,116617663,85.0,1.0
7815258,47677010,171.0,1.0
45820472,19455478,183.0,1.0
118168018,334230694,85.0,1.0
42218109,208708417,27.0,17.0
13817717,38843317,41.0,29.0
17374737,152104963,6.0,6.0
121641264,298581230,206.0,7.0
69550262,137683922,47.0,1.0
115949891,336661202,37.0,1.0
68529182,26527254,18.0,1.0
116625593,252740641,22.0,1.0
33445386,104931507,318.0,1.0
38913959,212396014,28.0,1.0
119536261,71748235,15.0,3.0
18601265,38398359,194.0,2.0
127009117,344692392,185.0,1.0
15538158,117817631,86.0,3.0
136482450,32971774,197.0,1.0
95386873,67842254,244.0,2.0
135412464,39061731,302.0,1.0
123679342,403251266,148.0,1.0
98036210,60719666,79.0,2.0
66179672,259097635,19.0,1.0
69113799,22957248,88.0,1.0
91241437,166673930,76.0,2.0
138867091,123044539,52.0,1.0
62336318,262589929,2188.0,1.0
44718780,201229335,25.0,1.0
126270267,111671378,238.0,1.0
12399556,158454340,425.0,3.0
57099574,53850157,52.0,1.0
107368671,256805259,66.0,1.0
120329032,363565836,35.0,2.0
69246472,91175938,153.0,1.0
92871619,158187570,45.0,3.0
49815803,327425943,7.0,1.0
92795144,400461228,59.0,1.0
33217959,189978274,34.0,4.0
742065,381670065,10.0,5.0
106488619,53573125,109.0,2.0
116905978,175117777,109.0,1.0
100256849,385433044,269.0,1.0
33445386,141549605,318.0,1.0
132039263,327929839,95.0,1.0
124882030,347764670,7.0,1.0
14804631,348337307,34.0,1.0
7390410,395016277,155.0,1.0
132315137,167573038,3041.0,2.0
16876055,247773793,191.0,1.0
11993970,261500714,179.0,1.0
12998932,122325529,40.0,1.0
60175632,51878189,301.0,1.0
43468469,203700480,28.0,1.0
67334365,75588749,12.0,4.0
15327099,278995815,10.0,1.0
74209995,106098921,92.0,2.0
73066957,345970398,8.0,2.0
99693145,313584378,428.0,1.0
61950050,392099263,226.0,1.0
46485348,63183177,848.0,1.0
98147182,292307649,34.0,1.0
131743040,30601574,219.0,1.0
57834315,57507474,179.0,2.0
77646698,159173761,11.0,1.0
54658244,392722064,394.0,1.0
57834315,34778333,179.0,1.0
108287275,190201535,502.0,1.0
8562010,235711849,47.0,1.0
138072562,32308372,139.0,3.0
109688356,226089443,56.0,1.0
111671760,131229294,359.0,1.0
115900292,201990956,360.0,1.0
71251121,205723604,119.0,1.0
11683605,400498135,21.0,4.0
87692720,4387089,35.0,1.0
92386613,266064041,230.0,1.0
76939979,31708441,158.0,19.0
81542356,399458022,36.0,2.0
117517120,93198981,57.0,4.0
25386840,250581960,39.0,1.0
27906720,248605650,57.0,3.0
7815258,166442254,171.0,1.0
29898034,216242346,38.0,1.0
35254146,31216987,87.0,24.0
15089987,328062534,152.0,1.0
14804631,76016777,34.0,1.0
78526890,83688204,17.0,1.0
132315137,271050911,3041.0,3.0
120169983,89079256,251.0,1.0
99411301,346427534,299.0,5.0
38016396,9799069,67.0,3.0
61950050,88772851,226.0,2.0
95885873,317859831,128.0,1.0
73349802,354299061,41.0,1.0
58101563,195448556,285.0,1.0
15019848,393028237,258.0,1.0
117674807,283821171,53.0,2.0
111671760,288442053,359.0,1.0
106329860,253815664,26.0,1.0
99228290,163077181,181.0,1.0
75648334,374179303,377.0,1.0
9500401,387245252,10.0,1.0
108527493,143884769,184.0,1.0
84248215,90904949,27.0,1.0
33217959,55261871,34.0,2.0
89817349,336423825,135.0,1.0
85183437,60360166,133.0,1.0
102036262,273162800,289.0,1.0
107604892,312845321,129.0,5.0
94076145,304043788,194.0,2.0
2196875,83109476,193.0,1.0
24644686,310075094,44.0,5.0
95386873,194980751,244.0,1.0
39631533,187169442,136.0,1.0
117916111,264081343,61.0,2.0
129976591,221012918,26.0,2.0
55507721,194448002,302.0,1.0
100112779,172530321,31.0,1.0
67177972,185719354,32.0,1.0
102761946,99773238,21.0,1.0
86056995,297538065,86.0,1.0
140909558,389579056,57.0,8.0
74209995,34382168,92.0,1.0
118648150,16298057,13.0,1.0
92386613,55294681,230.0,1.0
18728199,395601674,194.0,1.0
118800259,279297633,171.0,2.0
33713238,172663922,254.0,1.0
39930241,168352347,41.0,1.0
9090200,311094613,147.0,1.0
52525317,272801174,23.0,1.0
30868346,249135628,17.0,2.0
65105058,37834513,24.0,5.0
92297176,46119657,101.0,1.0
100112779,33461883,31.0,1.0
109155337,127566378,4.0,1.0
106329860,236281009,26.0,1.0
9804081,162575588,47.0,1.0
28806122,388593761,22.0,1.0
19044059,3671902,65.0,1.0
108287275,358515220,502.0,1.0
21217939,65741953,98.0,1.0
120795688,218366080,168.0,1.0
88250977,360111382,11.0,1.0
87763849,63868613,23.0,1.0
82335494,337048906,41.0,3.0
88666055,194130568,382.0,1.0
105525853,34010577,38.0,1.0
81328294,270593906,132.0,1.0
42407685,73639696,58.0,1.0
30080377,186010248,1024.0,1.0
106679589,177629098,154.0,1.0
13201221,242997074,136.0,1.0
120651840,302623249,26.0,1.0
31597340,328828350,65.0,4.0
91296173,242776932,10.0,1.0
76435150,93259675,40.0,1.0
11051465,267884473,117.0,1.0
47674385,73035691,87.0,1.0
11066851,20643184,57.0,2.0
2593286,95194773,33.0,1.0
91595746,252935798,32.0,1.0
45820472,25136190,183.0,1.0
124390412,102082159,388.0,1.0
21217939,294790603,98.0,4.0
92318081,99584616,131.0,1.0
32541073,118635499,108.0,3.0
45820472,72291150,183.0,1.0
130862398,252183555,50.0,1.0
29881921,327349916,168.0,1.0
7815258,105660309,171.0,1.0
5485673,197297815,10.0,3.0
26622553,148862831,43.0,2.0
99903128,88638551,25.0,1.0
80030948,275960612,29.0,2.0
108049615,142380789,62.0,1.0
74552997,99324523,148.0,4.0
47399128,266692259,3.0,1.0
61015468,104098974,9.0,1.0
61950050,36956606,226.0,1.0
13222751,319704249,70.0,1.0
88612821,201333615,4.0,1.0
130497963,389533088,59.0,2.0
101955475,179264536,693.0,1.0
1365073,115226119,166.0,1.0
64519524,396643897,30.0,7.0
68983870,117854447,52.0,1.0
60499009,385557687,26.0,1.0
101770415,391901152,87.0,1.0
38487066,249971893,12.0,1.0
89003687,239457125,310.0,1.0
98036210,362436647,79.0,1.0
67898761,8112120,111.0,10.0
40330673,326612668,54.0,5.0
9934547,296192019,31.0,1.0
96253403,239019806,141.0,3.0
129236851,383606488,138.0,1.0
23501761,217091789,409.0,1.0
66205819,402506655,520.0,1.0
118330286,244105671,15.0,1.0
116851361,306918779,89.0,1.0
123746892,309328273,30.0,1.0
129295057,10106182,223.0,2.0
117112100,151207574,95.0,1.0
50010860,260428056,173.0,1.0
142204924,211878704,26.0,1.0
82644746,7768738,14.0,2.0
54867992,147879202,70.0,1.0
99693145,179393336,428.0,1.0
85296442,105401449,154.0,2.0
56219570,267825453,50.0,2.0
65112175,73371945,49.0,1.0
138976435,353230997,35.0,1.0
138882157,346172642,101.0,1.0
1627203,46428418,746.0,2.0
1399592,391547007,200.0,1.0
127009117,187120394,185.0,1.0
55653621,310911630,102.0,1.0
122740449,194244642,7.0,1.0
92386613,132284748,230.0,2.0
101955475,110731225,693.0,1.0
17665940,45602860,40.0,1.0
133968486,118818393,20.0,7.0
52808446,6035326,521.0,2.0
10624647,369546335,237.0,1.0
91301440,211239783,80.0,1.0
29374939,129289275,32.0,2.0
78890087,386056014,62.0,1.0
17628487,310414477,134.0,1.0
23501761,205644656,409.0,1.0
52665292,307350080,11.0,1.0
138675868,8952357,34.0,1.0
115971384,268088919,328.0,1.0
134450458,74428926,121.0,2.0
17362237,239869335,143.0,1.0
137344822,23079004,11.0,1.0
25386039,399043299,37.0,1.0
131554806,299040865,9.0,1.0
39961041,745987,58.0,3.0
140372438,165973805,29.0,1.0
40142355,100017927,36.0,1.0
114368942,239400337,37.0,6.0
42599112,256774497,22.0,2.0
117956367,3094643,192.0,1.0
117058802,170237639,342.0,3.0
89505491,51006639,194.0,2.0
115368454,70912470,27.0,1.0
69799403,372294944,103.0,2.0
18883390,192297647,141.0,1.0
20849275,791467,31.0,1.0
114283742,375560699,233.0,1.0
93311801,108915383,25.0,1.0
120977495,180247457,80.0,4.0
126270267,180832662,238.0,1.0
92596311,299256899,134.0,1.0
58238111,98394205,61.0,1.0
8443684,256241263,29.0,1.0
40222003,122129807,243.0,2.0
83974192,196438215,73.0,1.0
61950050,149991452,226.0,2.0
58849452,122186033,87.0,1.0
95685017,293749773,51.0,1.0
39690010,277186805,424.0,1.0
59660782,188601568,77.0,5.0
59194752,200915903,729.0,3.0
90721251,199647670,24.0,1.0
45820472,359428596,183.0,1.0
12092954,256687101,230.0,1.0
117517120,173193109,57.0,5.0
99751566,234772229,74.0,1.0
24729502,363729387,39.0,2.0
58101563,307629994,285.0,1.0
60686963,148241699,18.0,1.0
82604847,102592295,84.0,1.0
5409107,190877410,99.0,1.0
107863206,210545943,79.0,1.0
136843553,116243582,113.0,5.0
47035700,249443006,161.0,3.0
44247352,121999551,294.0,1.0
110858443,218238954,8.0,1.0
65430876,183508420,183.0,1.0
95302244,316940393,41.0,2.0
116457916,259360650,4.0,1.0
37093659,131039512,8.0,1.0
45914095,236972367,68.0,2.0
108287275,144981520,502.0,1.0
6396227,309546968,122.0,1.0
23806494,67644826,33.0,9.0
57074474,307309437,128.0,1.0
98158859,368983206,30.0,1.0
9804081,346085110,47.0,1.0
17967304,386983053,154.0,1.0
33713238,136013445,254.0,1.0
109002193,4582104,13.0,14.0
135289457,134629437,105.0,1.0
44037373,266672724,36.0,15.0
45714300,347203251,146.0,2.0
108287275,20656748,502.0,4.0
118800259,136030675,171.0,2.0
16687895,226235894,63.0,1.0
14419615,184213799,49.0,1.0
45514873,341949977,93.0,1.0
10624647,189655922,237.0,1.0
24792310,296130383,140.0,2.0
73864921,325116853,81.0,1.0
23501761,358475506,409.0,1.0
70107226,2632748,44.0,1.0
50918155,32362304,20.0,1.0
48849510,195827918,36.0,14.0
57824292,234125409,53.0,1.0
55507721,25402265,302.0,1.0
5481789,108138521,217.0,1.0
109957388,33859655,154.0,1.0
12092954,187610782,230.0,1.0
16207363,123184081,34.0,1.0
11197176,311504805,69.0,1.0
77646698,16546251,11.0,1.0
100256849,300515592,269.0,1.0
142128951,910052,175.0,1.0
133113110,289959790,47.0,1.0
33940605,342632750,429.0,1.0
59076389,252773181,213.0,1.0
103038630,233738331,283.0,1.0
62969316,358364989,231.0,19.0
126780003,209362463,180.0,1.0
81608134,278219704,92.0,1.0
136482450,45653852,197.0,1.0
77822835,90668614,37.0,1.0
131554806,59029539,9.0,1.0
90251602,137990029,305.0,1.0
124686576,197649530,90.0,1.0
78522957,318078391,360.0,1.0
132634718,101193354,192.0,1.0
50010860,36046242,173.0,3.0
83094299,129326662,30.0,2.0
17175521,240722032,25.0,1.0
55507721,66315993,302.0,1.0
101955475,62895218,693.0,2.0
89662943,238032949,137.0,1.0
115479287,300379995,65.0,1.0
32203843,440714,321.0,1.0
112503956,224321101,281.0,1.0
59394022,117601855,25.0,1.0
45612771,219784190,59.0,1.0
83589880,387770447,27.0,1.0
63902611,316426001,63.0,1.0
65112175,216109698,49.0,1.0
117779747,160075909,25.0,1.0
117143145,284224554,35.0,1.0
103253059,267019825,330.0,1.0
17258875,93226290,581.0,1.0
55507721,112276474,302.0,1.0
25423470,294781427,833.0,2.0
20944176,118369661,113.0,1.0
127479589,316142969,159.0,1.0
79266183,140583934,19.0,1.0
6079735,8067317,208.0,1.0
68382361,99088649,318.0,1.0
136478664,253437840,66.0,8.0
15019848,53484529,258.0,1.0
89003687,71029342,310.0,2.0
89505491,31536087,194.0,5.0
92985250,170647122,213.0,1.0
85794200,240650883,19.0,1.0
89505491,396947261,194.0,1.0
44849978,126560253,411.0,2.0
113281261,17690295,12.0,2.0
81924521,309876467,39.0,2.0
31723437,389601330,92.0,3.0
73966521,259905450,25.0,24.0
3191339,165346353,154.0,2.0
37950224,127998623,76.0,2.0
40826918,111297050,17.0,1.0
6761887,378419454,33.0,1.0
18728199,15623028,194.0,1.0
130461158,235640309,840.0,5.0
30701881,85142563,163.0,1.0
29431939,338158566,50.0,1.0
2083985,319224089,58.0,1.0
131271151,200662218,23.0,1.0
19831033,58046789,36.0,1.0
31495737,342924912,10.0,1.0
77918889,221429146,47.0,1.0
42924297,258161751,4.0,1.0
4561993,125024780,13.0,1.0
117517120,380969787,57.0,1.0
36142170,293574525,66.0,2.0
29540870,23427997,33.0,1.0
92318081,305196947,131.0,1.0
1399592,52780398,200.0,1.0
33770972,263964935,74.0,1.0
20428615,355636487,166.0,1.0
27515203,401327658,113.0,4.0
4164164,19081228,159.0,1.0
73577977,16259688,28.0,1.0
67849399,40057711,46.0,1.0
23501761,101896868,409.0,1.0
18913329,182962981,155.0,1.0
33940605,99142701,429.0,2.0
85578027,176120052,85.0,1.0
131682069,374065862,79.0,1.0
25952339,172742341,42.0,1.0
132315137,244361636,3041.0,1.0
122382368,355740656,213.0,1.0
83399121,87550772,278.0,1.0
136659079,203026544,32.0,2.0
57824292,174161113,53.0,1.0
48932578,323774373,1.0,1.0
127479589,122913716,159.0,5.0
129894791,205501198,106.0,1.0
36445695,312585021,60.0,7.0
25142712,273447466,64.0,1.0
96042606,333461062,410.0,1.0
36058886,27679262,14.0,3.0
74209995,201963282,92.0,1.0
132315137,51167241,3041.0,1.0
114283742,131638136,233.0,2.0
47909125,252739532,542.0,1.0
35354529,354363894,39.0,1.0
44663398,228266296,65.0,1.0
98623730,346871359,199.0,1.0
139774835,402451808,22.0,1.0
111497529,369233289,26.0,2.0
46179048,180127381,80.0,1.0
71611159,113841505,131.0,1.0
125819717,236109499,28.0,1.0
133948296,297158927,86.0,1.0
17007443,404199035,5.0,2.0
99411301,35813591,299.0,3.0
59270559,365746412,133.0,2.0
90251602,152395604,305.0,1.0
60175632,277722846,301.0,1.0
74209995,4502204,92.0,1.0
29431939,353128765,50.0,1.0
124540340,368417095,110.0,2.0
14759347,4966640,147.0,1.0
78948943,251197257,36.0,1.0
92954093,2659167,49.0,1.0
45384478,391983409,50.0,2.0
19998815,337759865,294.0,4.0
30080377,145636123,1024.0,4.0
20446750,250394163,74.0,1.0
25963511,241441403,293.0,2.0
80308823,212539070,105.0,5.0
45514873,318131501,93.0,2.0
101532356,160828008,16.0,1.0
122388121,114446500,34.0,2.0
33054630,240455803,86.0,1.0
30080377,352668456,1024.0,1.0
16367992,331899179,234.0,1.0
127437161,261902407,16.0,4.0
79395550,88076632,13.0,1.0
41566029,72803875,553.0,4.0
21782028,158961306,266.0,1.0
15283261,174910843,347.0,1.0
70351058,39802179,145.0,1.0
99228290,56969369,181.0,2.0
2083985,282362476,58.0,1.0
68052246,380573076,164.0,2.0
84502333,78314721,19.0,1.0
23828185,137318009,24.0,1.0
79181598,282597753,321.0,1.0
74890051,117385202,155.0,2.0
115590327,55067726,166.0,2.0
104356019,358333462,78.0,2.0
103922137,3875085,205.0,4.0
96771520,98715813,422.0,1.0
79359253,267369161,39.0,1.0
10120410,191355754,66.0,1.0
68991467,68267721,83.0,1.0
35442441,261152149,57.0,1.0
87658501,345651640,633.0,1.0
110848208,268287569,253.0,3.0
771719,389568215,386.0,1.0
8119848,251507753,96.0,1.0
48385214,38297396,7.0,1.0
45820472,393730123,183.0,1.0
142048623,78080814,38.0,1.0
98158859,295466799,30.0,1.0
76997894,245179394,65.0,1.0
1399592,261536526,200.0,6.0
81608134,188043737,92.0,1.0
110437472,272106181,37.0,5.0
49896332,387018530,57.0,1.0
6734016,250892189,59.0,1.0
4088842,375960495,50.0,2.0
82804754,300870771,32.0,1.0
81542356,141966165,36.0,1.0
454497,55416858,17.0,2.0
57040521,40583418,26.0,1.0
99693145,80919053,428.0,1.0
117956367,329765346,192.0,1.0
40228547,346906902,80.0,2.0
59993107,82747061,127.0,1.0
45820472,105316518,183.0,1.0
59194752,253320621,729.0,1.0
103291457,25719728,27.0,2.0
17967304,352546830,154.0,1.0
16876055,67472056,191.0,2.0
141794752,273821168,28.0,1.0
3413900,260381944,84.0,1.0
24625325,194606994,147.0,3.0
76939979,37273637,158.0,2.0
107874169,205471342,26.0,1.0
127383094,347168714,31.0,1.0
46485348,92035703,848.0,1.0
78522957,96369571,360.0,2.0
21217939,384975895,98.0,1.0
85886160,357225262,183.0,1.0
33770972,160220889,74.0,2.0
61950050,284064478,226.0,1.0
39690010,61964395,424.0,1.0
7390410,148667497,155.0,1.0
115462596,9660239,25.0,1.0
84760261,274753608,57.0,1.0
59746563,14609128,458.0,1.0
115368454,404230421,27.0,1.0
85363944,157484853,180.0,1.0
64379712,200287981,62.0,1.0
103291457,257597203,27.0,1.0
19044059,274881306,65.0,1.0
90459356,80185029,151.0,1.0
101406137,18896124,27.0,1.0
118802168,208909038,36.0,1.0
14419615,39016046,49.0,1.0
29438088,15134834,105.0,4.0
14869973,352390324,46.0,1.0
81341272,9628966,80.0,1.0
56801187,123095935,194.0,1.0
107368671,32553356,66.0,2.0
18728199,160320055,194.0,1.0
52525317,88185484,23.0,1.0
59660896,362971954,175.0,1.0
138862609,290226739,68.0,3.0
18292649,373968631,105.0,1.0
108290167,325550790,49.0,2.0
90251602,396670326,305.0,1.0
42407685,231919094,58.0,2.0
115792807,162201175,198.0,1.0
2641662,312458079,207.0,2.0
114931013,164170839,215.0,2.0
123575075,182272426,68.0,2.0
47060411,29065068,81.0,2.0
8989578,203968484,56.0,1.0
10437655,85660347,24.0,1.0
74645093,290103636,90.0,6.0
18783765,210773263,171.0,2.0
11177007,47147797,64.0,1.0
72071233,59984182,40.0,4.0
119725932,104774191,58.0,1.0
17994052,353576708,23.0,3.0
115949891,41324229,37.0,1.0
37950224,147607369,76.0,2.0
74209995,364594724,92.0,1.0
57248501,27108256,155.0,1.0
117044327,393701640,71.0,1.0
68985908,266646042,403.0,1.0
1928096,155355626,10.0,1.0
122259561,180044482,1632.0,1.0
46485348,330099178,848.0,1.0
50006440,341647262,7.0,1.0
114283742,37098627,233.0,1.0
129957620,281524248,158.0,1.0
29986996,163240344,12.0,69.0
69113799,384414138,88.0,4.0
122102339,202671278,143.0,1.0
98691877,139760181,19.0,2.0
38000121,199915285,36.0,1.0
40555711,306532193,7.0,2.0
56840376,32972210,48.0,1.0
83262957,44193983,71.0,1.0
95751943,394879664,53.0,3.0
18728199,140611498,194.0,1.0
83688949,16299976,8.0,1.0
8440456,171205135,4.0,1.0
131534140,172117290,140.0,2.0
45514873,235656694,93.0,1.0
42407685,88406828,58.0,1.0
88999753,116583832,695.0,8.0
6884739,253910736,38.0,1.0
15283261,165444951,347.0,1.0
120977495,21282685,80.0,3.0
32203843,107310360,321.0,2.0
49566088,310527454,5.0,1.0
48462900,2534769,26.0,1.0
14238614,160840477,51.0,2.0
37672460,79502049,144.0,1.0
88231861,278733880,69.0,1.0
124173840,104762678,41.0,1.0
117902534,66011742,31.0,1.0
115792807,259931960,198.0,3.0
94795739,154730328,65.0,1.0
83435952,326245539,3.0,7.0
32350300,354648199,86.0,37.0
39441936,71063503,167.0,1.0
129873757,89654611,74.0,2.0
12222620,209048640,20.0,1.0
89662943,193228625,137.0,1.0
124116992,200038228,42.0,1.0
65455483,250676469,42.0,1.0
126205303,211109586,14.0,2.0
119026071,293988201,25.0,1.0
142105858,135558713,15.0,1.0
51986250,308812636,22.0,2.0
29661255,76510189,37.0,1.0
18658765,357613414,133.0,5.0
34442641,245214346,58.0,3.0
7283064,281241412,947.0,1.0
90251602,120050765,305.0,4.0
56423900,108129286,41.0,1.0
137525444,212837844,121.0,2.0
17042777,287277831,78.0,1.0
117274933,387278980,164.0,1.0
132315137,14437639,3041.0,1.0
17987872,365445507,59.0,1.0
9573620,28870919,63.0,1.0
15600560,139041096,5.0,1.0
34269301,51925054,32.0,1.0
118356281,119456834,47.0,2.0
54559085,31515780,219.0,1.0
142128951,185898893,175.0,1.0
42580387,39068189,103.0,2.0
37305183,278267073,171.0,1.0
22369795,292671372,224.0,1.0
18989909,179292620,82.0,1.0
57502610,272568311,152.0,2.0
138675868,383515921,34.0,1.0
3192805,214685584,48.0,1.0
107123830,5319410,217.0,9.0
126665202,42065945,694.0,2.0
59194752,204212563,729.0,1.0
52665292,361061438,11.0,1.0
115783585,293326628,212.0,1.0
74155886,55487949,90.0,1.0
86507870,210782928,12.0,1.0
33054630,156158490,86.0,2.0
20010936,59114877,19.0,2.0
88738775,352275127,24.0,1.0
136754847,209416910,62.0,1.0
21363716,22092717,86.0,1.0
127009117,190348894,185.0,1.0
114283742,175024878,233.0,1.0
94290427,10292627,46.0,2.0
142358910,26993605,18.0,1.0
5465779,18132507,170.0,1.0
79557421,5564263,207.0,1.0
142450275,100650852,38.0,1.0
27662805,103231831,145.0,1.0
74923526,166461234,8.0,1.0
55507721,282061477,302.0,1.0
62336318,144715057,2188.0,1.0
6566040,65011955,55.0,1.0
113395505,9810029,350.0,3.0
4875694,109196866,193.0,2.0
88945335,206653563,21.0,12.0
34637607,57248161,77.0,1.0
15538158,185216658,86.0,2.0
99820815,114488701,211.0,1.0
122807356,21072344,34.0,1.0
38915660,229947087,157.0,3.0
101511260,174749474,15.0,1.0
76398803,292088062,291.0,1.0
132233475,150432622,77.0,1.0
76845781,306318624,487.0,2.0
63164461,358190161,38.0,1.0
48462900,173940108,26.0,1.0
121971087,52076961,52.0,2.0
3263428,210661447,207.0,12.0
82026505,388706618,108.0,1.0
55507721,308249291,302.0,2.0
128039265,9219136,109.0,4.0
117058802,390958531,342.0,1.0
102036262,139833116,289.0,2.0
30292145,359464254,35.0,2.0
63712853,46488659,229.0,1.0
12998932,173920109,40.0,3.0
45514873,255500682,93.0,1.0
